"i","Mg.T","Mg.free","Mg.free.NTP","Mg.free.WMCM"
5,1.21461038268914,0.00952075607266863,0.0097021750372773,0.423856570646374
5,1.25687558606043,0.0098249296394147,0.00994876428965504,0.438922698264622
5,1.30061150583713,0.0102366124968385,0.0104721120149852,0.454534564236135
5,1.34586931902948,0.010567618396324,0.0107348772185455,0.470712579599445
5,1.39270198347123,0.0109120955955187,0.0112389764204655,0.487477956152338
5,1.44116429978758,0.0114348301585257,0.0115721763617572,0.504852739730965
5,1.49131297551937,0.0118648207094088,0.0119473863797136,0.522859844935987
5,1.54320669147873,0.0123179941277327,0.0124534636385451,0.541523091368064
5,1.59690617041359,0.0126668529347783,0.0129284726736493,0.560867241437325
5,1.65247424806162,0.0131549430952529,0.0133269309044334,0.580918039813812
5,1.7099759466767,0.0135998640265073,0.0137991057412193,0.601702254588257
5,1.76947855111375,0.0141644456707752,0.0144020306480368,0.623247720214994
5,1.83105168756131,0.0146342997738196,0.0148461930601812,0.645583382311276
5,1.89476740501366,0.0152461090930118,0.0154061316288457,0.668739344389688
5,1.96070025957799,0.0157700343198401,0.016026185232333,0.692746916602895
5,2.02892740171531,0.0163280360890891,0.0167406046226631,0.717638666582426
5,2.09952866651695,0.0170456435933139,0.0173164437639048,0.743448472455717
5,2.17258666712264,0.0176110444359468,0.0179663720660565,0.770211578128114
5,2.2481868913891,0.0183542432786039,0.0185900392224324,0.797964650919068
5,2.32641780192259,0.0189756983983916,0.0192832406559273,0.82317461171092
5,2.40737093959225,0.0197310471695886,0.020133143623401,0.853026460291977
5,2.4911410306454,0.0204463655952576,0.0208887391200786,0.8839958200803
5,2.57782609755029,0.0212122727079537,0.0215736475155418,0.916126487478898
5,2.6675275736957,0.0220424064673875,0.0224888591201559,0.94946406715566
5,2.76035042208197,0.0228939693915899,0.0232957176652985,0.984056049347878
5,2.85640325814204,0.0237592562578372,0.0242763517410393,1.01995189039148
5,2.95579847683635,0.0247997633981624,0.0251725824353748,1.05720309658905
5,3.05865238417034,0.0256531683393973,0.0261874599721894,1.09586331153256
5,3.16508533328839,0.0266616672939825,0.0272879510417252,1.13598840699895
5,3.27522186530347,0.027758148507085,0.0283074762900749,1.17763657753787
5,3.38919085502727,0.0287594966002179,0.029318179668573,1.22086843887311
5,3.50712566177137,0.029958929908339,0.0306454465620336,1.2657471302402
5,3.62916428539586,0.031206093293551,0.0318338559297507,1.31233842078417
5,3.75544952778812,0.0324083951788006,0.0331107105356605,1.36071082014258
5,3.88612915996048,0.0337618683901741,0.0345007183059679,1.4109356933397
5,4.02135609496259,0.035128437437934,0.0356947480935543,1.46308738011887
5,4.16128856681059,0.0365017753063267,0.0373606939338552,1.5172433188402
5,4.30609031564254,0.0380040305172545,0.038686006280621,1.57348417507165
5,4.45593077931683,0.039567503770115,0.0402926237525414,1.6318939750017
5,4.61098529167758,0.0413159046883097,0.0419758474321779,1.69256024380176
5,4.77143528771933,0.0428268938068107,0.0437323705104615,1.7578972118966
5,4.93746851589072,0.0448332281981941,0.0456467998344893,1.81906734859132
5,5.10927925778591,0.0467089642452078,0.0477207449519481,1.88902864870834
5,5.28706855548061,0.0485960138571154,0.0495779227016659,1.95967115501841
5,5.47104444677881,0.050779017411432,0.0517031219960015,2.03306544613933
5,5.66142220864553,0.0529656324783838,0.0541526841561399,2.10932324009981
5,5.85842460911021,0.0550578120086042,0.0565567193984752,2.18856087180674
5,6.06228216793592,0.0574710135546678,0.0590306399819001,2.27089947561235
5,6.2732334263589,0.060042790898341,0.0614758583757606,2.36123084882184
5,6.49152522621456,0.0629237484710083,0.0644365052780864,2.45104976865618
5,6.71741299877609,0.0656970160388882,0.0671908593424734,2.54443710174538
5,6.95116106364409,0.0685407431171005,0.0704781451775648,2.64153985616077
5,7.19304293803659,0.0718695424988202,0.0737459228241735,2.74251110077109
5,7.4433416568417,0.0751852679250786,0.0772367446721675,2.84751019717731
5,7.70235010380708,0.0787606703068394,0.0807366107803529,2.95670303881399
5,7.97037135425405,0.0824878931143923,0.0846501952593753,3.07026229735236
5,8.24771902971715,0.0864861772909568,0.0887122661792868,3.18836767654379
5,8.53471766492427,0.0906546946295748,0.0933822041632194,3.31120617364652
5,8.83170308754667,0.0951791207120062,0.0978088918819255,3.43897234858382
5,9.13902281116332,0.0998908897279015,0.103130790493771,3.57186860098773
5,9.4570364418993,0.104762241453898,0.108200348606579,3.71585258497684
5,9.78611609921423,0.110402309788924,0.114079150283174,3.8626369313242
5,10.1266468513329,0.116232258800069,0.120206345155344,4.01499851255579
5,10.4790271658277,0.12252021184234,0.12667482254877,4.17371983753184
5,10.8436693758806,0.128921201944214,0.133782172527791,4.33929387055386
5,11.2210001627687,0.13600151597048,0.141424094597229,4.50860949868446
5,11.6114610551403,0.143835909700459,0.149409234358606,4.69069114268594
5,12.0155089456635,0.152074419995897,0.158488729796918,4.88035404378525
5,12.4336166256535,0.161249700567318,0.1679574665288,5.07791144554338
5,12.8662733383027,0.170698437690765,0.178701627883617,5.28368864921006
5,13.3139853511622,0.18145253878792,0.190035417563565,5.49802341353999
5,13.7772765485446,0.192757815061901,0.202653136842458,5.72126636594989
5,14.2566890445397,0.205003064122713,0.216299798615054,5.95378142546978
5,14.7527838173627,0.218724449056438,0.231830754029361,6.19457648040818
5,15.266141365775,0.233697006618525,0.248684338717865,6.44991815705057
5,15.7973623883474,0.250022209418402,0.267359129644585,6.71596234863951
5,16.3470684863597,0.268214877587789,0.287549948061076,6.99314452312675
5,16.9159028911592,0.288572805953883,0.310899164614993,7.28191631474823
5,17.5045312168292,0.311674295038614,0.337952554995801,7.5827460456013
5,18.1136422390487,0.337018595828412,0.367908111407415,7.89611926362336
5,18.7439487010543,0.364592890060534,0.402612590828124,8.23148307055721
5,19.396188147647,0.397203539602132,0.441691224430402,8.57784281295387
5,20.0711237882209,0.433554426612775,0.488577121622401,8.93811260095135
5,20.7695453898222,0.475077936533369,0.543272654951814,9.31209671587349
5,21.492270201285,0.523102256369003,0.607755547918446,9.71149307732079
5,22.2401439095245,0.57741949166959,0.686212900638209,10.1277416750378
5,23.0140416291055,0.642861273799742,0.781376846082255,10.5546066109207
5,23.8148689262473,0.716521705433889,0.899746007539238,11.0056180639101
5,24.6435628784592,0.804251252658226,1.05001720993306,11.4770625554126
5,25.5010931710498,0.907197776629249,1.2399131079892,11.9671748864304
5,26.3884632317916,1.02922814671634,1.48434481594034,12.4848584283832
5,27.3067114050683,1.17370964194425,1.80023861641615,13.0242421880908
5,28.2569121668804,1.34170120759237,2.20569836261705,13.586167818434
5,29.2401773821287,1.53895670526993,2.71686604552309,14.1715064406789
5,30.2576576056484,1.76808923088227,3.33500812684826,14.7915608831409
5,31.3105434285162,2.0329147906545,4.07131585826128,15.4361220283367
5,32.4000668712037,2.33431043684081,4.91055363978047,16.1080821265315
5,33.5275028252113,2.67381363024818,5.83870730899792,16.8091500911213
5,34.6941705448642,3.05444869729822,6.85142926561379,17.5511529123642
5,35.9014351910219,3.47585855238413,7.93318401567035,18.3156140235207
5,37.150709428502,3.94083927371636,9.07557881678377,19.1188313282287
5,38.4434550790921,4.44704313746552,10.2883840314566,19.957613195977
5,39.7811848320811,4.99904068652994,11.5524391510087,20.8325601142624
5,41.1654640143122,5.59378919308189,12.8814341801806,21.7521490970232
5,42.5979124218304,6.23765387580098,14.2577920032159,22.7095234644793
5,44.0802062152645,6.92875031713322,15.7137239727747,23.7060967969621
5,45.6140798811649,7.66954375743861,17.1950858114196,24.7522209011447
5,47.2013282615904,8.4606631600639,18.7587477969747,25.8424618748004
5,48.8438086543184,9.30688669781538,20.3701240957396,26.9826671855845
5,50.5434429861377,10.2066388203499,22.0481223181129,28.1709427468356
5,52.3022200617661,11.1642524756856,23.7853669336724,29.4076882916448
5,54.1221978910235,12.1809871596163,25.5851931097963,30.7091835502943
5,56.0055060969853,13.2604301666255,27.4598430311119,32.0632324831917
5,57.9543484079326,14.4032159136173,29.3762239922398,33.4717684569335
5,59.9710052360163,15.6168139842215,31.3855820222037,34.9367921508729
5,62.0578363456505,16.890532606005,33.4653560620135,36.477533712851
5,64.2172836147604,18.240559949159,35.6001381127497,38.0791981880195
5,66.4518738921133,19.6649101856528,37.8287233901615,39.7495676035951
5,68.7642219540776,21.1653415685346,40.1352658756456,41.4953187358757
5,71.1570335642685,22.7485217559668,42.5224647910458,43.3070396206264
5,73.6331086396622,24.4081229564398,44.9801103235981,45.1998769596447
5,76.1953445268813,26.1563413464255,47.5375331315271,47.1725856084156
5,78.846739392487,27.9919020229274,50.1842751590629,49.2278998495452
5,81.5903957312447,29.9177428929914,52.9234336181151,51.3667232445097
5,84.4295239964662,31.9403948512783,55.748597172381,53.6031546132882
5,87.3674463566808,34.061424694894,58.6826370362045,55.9273171813589
5,90.4076005830255,36.284718858854,61.7190382775583,58.342379891879
5,93.553544071909,38.6107110605122,64.8613540064991,60.8645491831538
5,96.8089580076511,41.0474076848861,68.1132612606271,63.4879780720896
5,100.177651669973,43.5884740855886,71.4716048094305,66.2208671765285
5,103.663566891375,46.2582640284446,74.9544761130689,69.063386580084
5,107.27078266962,49.0448426224283,78.5587496895276,72.0212233653933
5,111.003519940719,51.9535643478044,82.2886430966749,75.0991900485853
5,114.866146518005,54.996721654971,86.1485208805216,78.2997526912535
5,118.86318220307,58.1661397358121,90.1428996826145,81.6334280677989
5,122.999304074553,61.4739067621118,94.2715322095073,85.0950066053954
5,127.27935196096,64.9276703501857,98.549262623503,88.7009825093235
5,131.708334103929,68.5271726561639,102.976004852044,92.4474154006709
5,136.291433018554,72.2810217105995,107.556938826684,96.3422130908549
5,141.03401155764,76.1926452172436,112.297424901953,100.390552112803
5,145.941619186972,80.2681528735369,117.203010127863,104.602456107838
5,151.019998478951,84.5128967323589,122.279434740871,108.975991812831
5,156.275091832189,88.9327191630336,127.529244984086,113.521004477425
5,161.713048424928,93.5347554329363,132.965489349719,118.236141962036
5,167.340231410419,98.3213025354018,138.591017482497,123.1492934592
5,173.163225362685,103.305649024017,144.41241204049,128.24735729125
5,179.188843981371,108.488109788155,150.436484870937,133.536887564933
5,185.424138064705,113.877604360376,156.670284981127,139.038453712175
5,191.876403759897,119.482246796925,163.121106786788,144.747590690265
5,198.55319110063,125.308972506721,169.796498647625,150.675443921636
5,205.462312841633,131.365255735422,176.704271700006,156.832677388152
5,212.61185360067,137.660776951237,183.852508997133,163.222664096342
5,220.010179318652,144.201125795389,191.247445150302,169.851638930734
5,227.665947048933,150.997588406328,198.902066827399,176.739142615566
5,235.588115087242,158.056119805561,206.823127260186,183.883682000671
5,243.785953454121,165.386775607572,215.019895182314,191.298281385474
5,252.269054742114,173.007659710234,223.50196194232,198.990584260585
5,261.047345340413,180.903045703501,232.27925272685,206.983753138733
5,270.131097050092,189.109433369149,241.362038174525,215.259354879029
5,279.530939103518,197.628516504743,250.760946394027,223.852842983391
5,289.257870602011,206.472303304534,260.486975400477,232.773797279777
5,299.323273386293,215.648984420817,270.55150598464,242.009931304525
5,309.738925354804,225.164141648647,280.966315030045,251.606013870162
5,320.517014245448,235.053592647909,291.743589293568,261.554397283049
5,331.67015189692,245.304488967424,302.895939665636,271.871653812121
5,343.211389006281,255.942981934302,314.436415926714,282.571076987072
5,355.154230400058,266.976789519754,326.378522017355,293.666166237703
5,367.512650836738,278.421747561208,338.735097234749,305.170901163979
5,380.301111359151,290.295003524865,351.522909104131,317.099758541135
5,393.534576215867,302.60705543004,364.755747091096,329.467729866878
5,407.228530371412,315.375165142746,378.449095429582,342.290339465624
5,421.3989976258,328.615324655666,392.618977213454,355.583676512794
5,436.062559364566,342.344101105988,407.281973145729,369.364714475875
5,451.23637396126,356.586100221244,422.455240940276,383.650794245576
5,466.93819685509,371.337271260636,438.156535398703,398.459780737217
5,483.186401327216,386.638612378381,454.404229185914,413.810172041193
5,500,402.501778439255,471.217334328649,429.72112123925
6,0.1,0.000759657363179821,0.00065260501734967,0.0315789480526316
6,0.103479733416876,0.000783459648366355,0.000763682624604727,0.0326778112369083
6,0.107080552280278,0.00080790603698433,0.000826194858078223,0.033814911930614
6,0.11080667004095,0.000833006141096947,0.000765755371423681,0.0349915806971421
6,0.114662446766492,0.000858769026075591,0.000807099996601116,0.036209194399945
6,0.118652394243234,0.0008852031318376,0.000918464269167119,0.0374691778136528
6,0.122781181255639,0.000912316187389861,0.000890630960810626,0.0387730052912545
6,0.127053639049427,0.000940115118193543,0.000857688103724528,0.0401222024892928
6,0.131474766984787,0.000968605945833839,0.000936199077409869,0.0415183481530907
6,0.136049738386317,0.00099779367944462,0.00105243448762612,0.0429630759641001
6,0.140783906596518,0.00102768219830236,0.00108129069602119,0.0444580764515321
6,0.145682811239941,0.00105827412496585,0.00111060987859827,0.0428804394643506
6,0.150752184705302,0.00108957068829845,0.00114037075977419,0.0443765370764004
6,0.155997958853163,0.00112157157566709,0.00117054877436645,0.0459249748746623
6,0.161426271957021,0.00115427477356808,0.001201115782816,0.0475275938415925
6,0.167043475885927,0.00118767639588233,0.00123203976548953,0.0491863003995571
6,0.172856143537041,0.00122177049891286,0.00126328449465889,0.0509030687839677
6,0.178871076526823,0.0012565488823055,0.00129480918266971,0.0526799435056208
6,0.185095313149853,0.00129200087489785,0.00132656810471997,0.0545190419057965
6,0.1915361366146,0.00132811310448375,0.00135851019457392,0.0564225568078247
6,0.198201083565772,0.00136486925041903,0.00139057861143576,0.0583927592689882
6,0.20509795290322,0.00140224977793004,0.00142271027610159,0.0604320014368013
6,0.212234814907723,0.00144023165291853,0.00149256822941112,0.0625427195138787
6,0.219620020684312,0.00156205917155767,0.00154816042988402,0.0647274368357936
6,0.227262211934214,0.00167796034505496,0.00169283539940017,0.0669887670665206
6,0.235170331066821,0.00166846115791937,0.00163884989986717,0.069329417516258
6,0.243353631663531,0.00175830091324913,0.00179270137514949,0.0717521925866424
6,0.251821689305709,0.00185784351963964,0.00175048030035417,0.0742599973485859
6,0.260584412779422,0.00184466943665392,0.00191717684288124,0.0768558412582055
6,0.269652055670077,0.00186196058672124,0.00200638205423668,0.0795428420165568
6,0.279035228360523,0.00200579044049843,0.00204065098769213,0.0823242295791417
6,0.28874491044664,0.00208467805018135,0.00207367308287672,0.0852033503214305
6,0.298792463584981,0.00208686334437041,0.0021052403198621,0.0881836713669223
6,0.309189644787455,0.00213867995726581,0.0021962749865386,0.0912687850845614
6,0.319948620178645,0.00227192389142491,0.00239329763030708,0.0944624137626425
6,0.331081979231836,0.00238580672440541,0.00233641117851924,0.0977684144666614
6,0.342602749500421,0.00250922089586327,0.0024780407895744,0.101190784088912
6,0.354524411861923,0.00251506062647836,0.00260473768915176,0.104733664597988
6,0.366860916292466,0.00265000399489912,0.00262499230526711,0.108401348496722
6,0.379626698190153,0.002728486757053,0.00276331857706819,0.112198284497506
6,0.392836695266459,0.00282286202847132,0.0028536576052015,0.116129083424313
6,0.406506365025398,0.00294264803131942,0.00299570599120701,0.120198524351234
6,0.420651702850916,0.00299086402016392,0.00304049038602167,0.124411560987736
6,0.435289260723677,0.00305790828409736,0.00323761045212248,0.128773328321369
6,0.450436166589152,0.00323769879951596,0.00328763983927786,0.133289149529146
6,0.466110144399651,0.00332509990334311,0.00337381451606874,0.137964543169314
6,0.482329534853775,0.00338430504641903,0.00348751569884763,0.142805230665834
6,0.499113316857545,0.00358817807368356,0.00365735885241903,0.14781714409842
6,0.516481129732316,0.0037248928387397,0.00383051270433693,0.153006434311632
6,0.534453296195471,0.00390153555049978,0.00386114750081244,0.158379479357111
6,0.553050846140781,0.0039701312070338,0.00409476854763846,0.163942893283753
6,0.572295541246258,0.00411562557054166,0.0042130524750909,0.169703535291286
6,0.592209900438296,0.00421607344269692,0.00428641484520534,0.175668519263447
6,0.612817226241897,0.00441670525154578,0.00450598713532253,0.181845223697732
6,0.634141632047809,0.0045678405272481,0.00468896821686429,0.188241302049486
6,0.656208070328501,0.00474878216197486,0.0047946501674363,0.194864693508931
6,0.67904236183596,0.00491282634045779,0.00501188276005497,0.201723634230608
6,0.70267122581551,0.00500391320871343,0.00509995512811609,0.208826669035644
6,0.727122311270986,0.00523290003030344,0.00531166334558128,0.216182663608172
6,0.752424229317845,0.00540335655910123,0.00561023931819051,0.223800817208278
6,0.778606586662091,0.00569050520972275,0.00577974846390713,0.231690675924862
6,0.80570002024417,0.00589663237082686,0.00595340605172854,0.239862146492903
6,0.833736233088384,0.00606051614508771,0.00613123983304619,0.248325510700766
6,0.862748031399765,0.00621270694263654,0.0063132710141826,0.257091440414351
6,0.892769362951824,0.00652013384190714,0.00660134700452188,0.266171013246166
6,0.923835356810091,0.00673994750001817,0.00687110310431944,0.27557572889864
6,0.955982364437928,0.00689725083849925,0.00712366218608305,0.285317526212402
6,0.989248002232717,0.00717578745589965,0.00735994074633262,0.295408800951588
6,1.02367119554219,0.00750093517648211,0.00765183555981659,0.305862424359745
6,1.05929222421241,0.0078128605103938,0.00783043363963589,0.316691762521375
6,1.0961527697207,0.00808192335594249,0.0082080760091647,0.327910696565764
6,1.13429596394868,0.00828254178800788,0.0085127311961273,0.33953364375134
6,1.17376643965248,0.00864205779575239,0.00875741622771607,0.351575579470528
6,1.21461038268914,0.00895633470852842,0.00909702564270195,0.364052060216787
6,1.25687558606043,0.00920390347538845,0.00944510899860193,0.376979247557349
6,1.30061150583713,0.0096169111557788,0.00981593428169593,0.390373933157036
6,1.34586931902948,0.00992538811871777,0.0101307192949358,0.404253564900488
6,1.39270198347123,0.0103595738091914,0.0105524325887755,0.418636274162101
6,1.44116429978758,0.0106699962586104,0.0108727322872556,0.433540904275044
6,1.49131297551937,0.0110518276034557,0.01133148845135,0.448987040252853
6,1.54320669147873,0.0113885133268133,0.0116926126945999,0.464995039819237
6,1.59690617041359,0.0118957274259569,0.0121638845755275,0.481586065804009
6,1.65247424806162,0.0122780642809087,0.0126305446832041,0.498782119965296
6,1.7099759466767,0.0128280662640754,0.0130690386002033,0.516606078300553
6,1.76947855111375,0.0132867198356995,0.0134404467960257,0.535081727911282
6,1.83105168756131,0.013807436890606,0.0140084521686306,0.554233805488787
6,1.89476740501366,0.0142999423665741,0.0144790955976619,0.574088037490801
6,1.96070025957799,0.0148504498346537,0.0151213679810097,0.594671182081304
6,2.02892740171531,0.0152544684498426,0.0156495352141405,0.616011072908433
6,2.09952866651695,0.0159303782697572,0.0162152009062901,0.638136664797953
6,2.17258666712264,0.0165582822446718,0.0168078180965496,0.661078081442366
6,2.2481868913891,0.0171617619029799,0.0175136058936874,0.684866665168369
6,2.32641780192259,0.0178061634007064,0.0181907180727115,0.70953502886797
6,2.40737093959225,0.0184619808015764,0.0188400648212498,0.735117110181257
6,2.4911410306454,0.0191297383420722,0.0195892090710948,0.761648228021386
6,2.57782609755029,0.0199162435378217,0.0202515648771138,0.789165141535021
6,2.6675275736957,0.0205317743174498,0.020973123524997,0.817706111594004
6,2.76035042208197,0.021471263848324,0.0218265515187915,0.847310964916614
6,2.85640325814204,0.0222537732425759,0.0227304148146785,0.878021160919284
6,2.95579847683635,0.0231262774706165,0.0234979276060638,0.909879861402083
6,3.05865238417034,0.0239342994064276,0.0244373067198224,0.94293200317369
6,3.16508533328839,0.0249049481247937,0.0254142928217149,0.977224373723876
6,3.27522186530347,0.0258362060208083,0.0264300217235287,1.01280569005375
6,3.38919085502727,0.0268613324479375,0.0274994731550263,1.04972668077613
6,3.50712566177137,0.0278983141829608,0.0285649844482962,1.08804017160053
6,3.62916428539586,0.0289898345648998,0.029693190481824,1.125367746857
6,3.75544952778812,0.0302650088824933,0.030790371195094,1.16681838592995
6,3.88612915996048,0.0313661762495825,0.0321760397710631,1.20985706166484
6,4.02135609496259,0.0325770656197696,0.0334209684771074,1.25454776179262
6,4.16128856681059,0.0338841058101631,0.0348236808446589,1.30095717334469
6,4.30609031564254,0.0353915323001671,0.0361564115639192,1.34915479758672
6,4.45593077931683,0.0367427260372031,0.0375779086509567,1.39921306947594
6,4.61098529167758,0.0382608071316648,0.0391959308854725,1.45120748177424
6,4.77143528771933,0.039854039107909,0.0407822252931282,1.50676903891137
6,4.93746851589072,0.0414311073106559,0.0423883127488034,1.5592005846497
6,5.10927925778591,0.0432159916739786,0.0443767623330592,1.61961109735444
6,5.28706855548061,0.0449082767026133,0.0460425856658595,1.68017077089189
6,5.47104444677881,0.046807805863181,0.0480074194090554,1.74309460238921
6,5.66142220864553,0.048918373077346,0.0502734551282431,1.80847931533761
6,5.85842460911021,0.0509703497312565,0.0522350924580856,1.87642570138085
6,6.06228216793592,0.0530967682960478,0.054728309505022,1.94703878646443
6,6.2732334263589,0.0554172922358451,0.0571354046462293,2.02042800283193
6,6.49152522621456,0.0578488936813333,0.0594584114684855,2.09670736699799
6,6.71741299877609,0.0605455240151237,0.0622330625519922,2.17599566382646
6,6.95116106364409,0.0631071141673925,0.0651406248274654,2.25841663684147
6,7.19304293803659,0.0659536225887891,0.0680982963198674,2.34409918489875
6,7.4433416568417,0.0691733779028696,0.0712832032966263,2.4331775653437
6,7.70235010380708,0.0723856859520477,0.0744320906599576,2.52947171420266
6,7.97037135425405,0.0757444929156731,0.0781017795868606,2.626832912224
6,8.24771902971715,0.0792879183933005,0.0818286456830793,2.7282183843732
6,8.53471766492427,0.0828434138996614,0.0858052275421845,2.8339312992931
6,8.83170308754667,0.086856750629734,0.0897838871129309,2.94415518353601
6,9.13902281116332,0.0911044496673146,0.0943467572694012,3.05902301107142
6,9.4570364418993,0.0958097820758392,0.0991018994554043,3.17874778129398
6,9.78611609921423,0.100621933336141,0.104148292656327,3.30355259018472
6,10.1266468513329,0.105591879654955,0.109848170402426,3.43367106008251
6,10.4790271658277,0.111253322215544,0.115562516856348,3.57223182032111
6,10.8436693758806,0.117135890376407,0.121786225394094,3.71435925692377
6,11.2210001627687,0.123302903217223,0.128344563173726,3.8584993001833
6,11.6114610551403,0.129981737986894,0.135548673763012,4.01258849344296
6,12.0155089456635,0.137122612162444,0.143522365014179,4.17342127360726
6,12.4336166256535,0.144876141991697,0.151877889123164,4.34131477174004
6,12.8662733383027,0.153313346205434,0.160881181147047,4.51556219619836
6,13.3139853511622,0.162317055323394,0.170834847479663,4.69930353784411
6,13.7772765485446,0.172270809214225,0.181598544787451,4.89013794512807
6,14.2566890445397,0.182950831017653,0.19360530027311,5.08601375867788
6,14.7527838173627,0.194259917977194,0.206401931351012,5.29624621115306
6,15.266141365775,0.207036785098898,0.220373019061504,5.51538861487319
6,15.7973623883474,0.220619714880394,0.236003975553952,5.74381102413187
6,16.3470684863597,0.236186253966773,0.25331005717343,5.9818975845942
6,16.9159028911592,0.252571721167062,0.273186967949107,6.23217475000603
6,17.5045312168292,0.271095406550632,0.295004250026171,6.48867296045469
6,18.1136422390487,0.291553799137488,0.319374722295399,6.75820471414394
6,18.7439487010543,0.314327831908397,0.347247002186796,7.04637959885758
6,19.396188147647,0.340719650277073,0.378824429444061,7.34402639026228
6,20.0711237882209,0.369325620695185,0.415041823370054,7.65983159060919
6,20.7695453898222,0.401433048508708,0.457578452794881,7.9833649312961
6,21.492270201285,0.43855684533084,0.506438197577742,8.32061498070331
6,22.2401439095245,0.480716557275929,0.565213743709347,8.67881353847083
6,23.0140416291055,0.529433294913493,0.63574369858889,9.05195637955184
6,23.8148689262473,0.585036917200251,0.721554936973691,9.44403852769286
6,24.6435628784592,0.649832420577181,0.827270491686348,9.85286736214251
6,25.5010931710498,0.724581196738734,0.960683495425639,10.2769076928491
6,26.3884632317916,0.814618543535419,1.12734583597825,10.7302640660845
6,27.3067114050683,0.917582629169954,1.34564289294065,11.2030245056153
6,28.2569121668804,1.03837831306034,1.6286599419494,11.6959552745813
6,29.2401773821287,1.17937009783103,1.9971375740925,12.2098496359468
6,30.2576576056484,1.34589193529489,2.46943713625114,12.7459657361339
6,31.3105434285162,1.53917695413228,3.05797085577358,13.3134790475135
6,32.4000668712037,1.7608819164829,3.77208029745417,13.9051538871581
6,33.5275028252113,2.01396553752796,4.6018675139996,14.5219306897912
6,34.6941705448642,2.30316629044917,5.53867254933667,15.164782756676
6,35.9014351910219,2.62705418020091,6.56336505282363,15.8491190178142
6,37.150709428502,2.98705806535918,7.6662649595459,16.5616911370633
6,38.4434550790921,3.38547253066071,8.84974891908101,17.3057335047513
6,39.7811848320811,3.8243887790885,10.0853930931475,18.0820447576145
6,41.1654640143122,4.30291915439011,11.407490066557,18.9050848151889
6,42.5979124218304,4.82255913622371,12.7728200680036,19.7559874794347
6,44.0802062152645,5.38423748800203,14.1975684467047,20.6563033967349
6,45.6140798811649,5.99001230765188,15.6888338667489,21.5858046087469
6,47.2013282615904,6.64364606237286,17.2399541676187,22.5703461306776
6,48.8438086543184,7.3459265205132,18.8455521676702,23.5959866071488
6,50.5434429861377,8.09758002378299,20.5163050056497,24.6642706644005
6,52.3022200617661,8.90105514564,22.2521626762306,25.785605390422
6,54.1221978910235,9.76180643713694,24.0458492047917,26.958749147154
6,56.0055060969853,10.675804763238,25.9027104057652,28.1875410879182
6,57.9543484079326,11.6507984047118,27.8428687693925,29.4704264523851
6,59.9710052360163,12.685657363819,29.8394491936062,30.8088941789533
6,62.0578363456505,13.7892923178941,31.9064824207348,32.2169069259558
6,64.2172836147604,14.9572340455204,34.0588529978886,33.6825444550382
6,66.4518738921133,16.197219432635,36.2866012580763,35.2079336417936
6,68.7642219540776,17.509266302945,38.5750380692996,36.8134902139718
6,71.1570335642685,18.8988651927945,40.9620287903918,38.4859487536652
6,73.6331086396622,20.3597538717473,43.4324764905469,40.2328905398908
6,76.1953445268813,21.9128981091508,45.9892721550101,42.0571248138529
6,78.846739392487,23.5492056610632,48.6228051199962,43.9618908912651
6,81.5903957312447,25.274918710743,51.3617969593586,45.9503566990415
6,84.4295239964662,27.0883906879971,54.1964161511839,48.0243664193917
6,87.3674463566808,29.0010516725231,57.12997973124,50.1906300294489
6,90.4076005830255,31.0062284278515,60.1566018827752,52.4511622866604
6,93.553544071909,33.1239440017741,63.2987833643756,54.8099488914874
6,96.8089580076511,35.3505465282231,66.5505608704897,57.2625023001449
6,100.177651669973,37.6739562817262,69.9157395190446,59.8280316232805
6,103.663566891375,40.1192603205994,73.398257116693,62.5000087030628
6,107.27078266962,42.6835134203456,76.9954450980402,65.2850462384914
6,111.003519940719,45.3706387598831,80.7252333647571,68.1906573882537
6,114.866146518005,48.1891831412052,84.585009534545,71.2156771825486
6,118.86318220307,51.130300691984,88.5792901309774,74.3639332590703
6,122.999304074553,54.2132894439964,92.7127490624407,77.6510643574226
6,127.27935196096,57.437816919388,96.9902230914921,81.0663795406734
6,131.708334103929,60.8087639625384,101.411950153014,84.631450522466
6,136.291433018554,64.3358940501349,105.992804152464,88.3383803211111
6,141.03401155764,68.0094338727481,110.733212936566,92.1967134260566
6,145.941619186972,71.8511679559748,115.638723465427,96.2164284717579
6,151.019998478951,75.8604779272192,120.7150758886,100.39570309784
6,156.275091832189,80.0452546836863,125.968210261984,104.744504173467
6,161.713048424928,84.4090731449006,131.404273498638,109.265682867946
6,167.340231410419,88.9587208620847,137.026339231784,113.976201936448
6,173.163225362685,93.7033707483785,142.847674746242,118.866788853544
6,179.188843981371,98.6427891077115,148.871690515727,123.958726715256
6,185.424138064705,103.793222581643,155.105435481051,129.249893668912
6,191.876403759897,109.15022831424,161.556203993689,134.75006121383
6,198.55319110063,114.739078367829,168.231544351238,140.471767958083
6,205.462312841633,120.550420860286,175.139267630042,146.413408556956
6,212.61185360067,126.598520428746,182.28745682528,152.587996206115
6,220.010179318652,132.890783134702,189.684476309246,159.004022543919
6,227.665947048933,139.441563214447,197.338981618866,165.670031236173
6,235.588115087242,146.249097487642,205.257866864814,172.59309892132
6,243.785953454121,153.319894140422,213.454595295083,179.787447535084
6,252.269054742114,160.689449714409,221.936623889937,187.251264867967
