"","Conc.Mg","Mg.free","CI95","Condition"
"943",88.5771543086172,61.2846175883751,"58.5750101106392 to 64.1046752822315","NTPCM"
"944",88.7775551102204,61.4847141070147,"58.7751445925908 to 64.304880210186","NTPCM"
"945",88.9779559118237,61.6847314071819,"58.9752802692971 to 64.5050860172437","NTPCM"
"946",89.1783567134269,61.8848008218638,"59.1754171327363 to 64.7052926974997","NTPCM"
"947",89.3787575150301,62.0849127270101,"59.3755551749582 to 64.9055002451017","NTPCM"
"948",89.5791583166333,62.28499808769,"59.5756943880835 to 65.1057086542495","NTPCM"
"949",89.7795591182365,62.485090200044,"59.775834764303 to 65.3059179191949","NTPCM"
"950",89.9799599198397,62.6851105851775,"59.9759762958767 to 65.5061280342401","NTPCM"
"951",90.1803607214429,62.8852181748955,"60.1761189751332 to 65.7063389937384","NTPCM"
"952",90.3807615230461,63.0853339152926,"60.3762627944689 to 65.9065507920925","NTPCM"
"953",90.5811623246493,63.2854838992058,"60.576407746347 to 66.1067634237549","NTPCM"
"954",90.7815631262525,63.4855355218618,"60.7765538232973 to 66.3069768832265","NTPCM"
"955",90.9819639278557,63.685608615935,"60.9767010179149 to 66.5071911650567","NTPCM"
"956",91.1823647294589,63.885693198026,"61.1768493228598 to 66.7074062638427","NTPCM"
"957",91.3827655310621,64.0857977793632,"61.3769987308563 to 66.9076221742287","NTPCM"
"958",91.5831663326653,64.2858649698289,"61.5771492346919 to 67.1078388909059","NTPCM"
"959",91.7835671342685,64.4859631210611,"61.7773008272171 to 67.3080564086114","NTPCM"
"960",91.9839679358717,64.6859911536377,"61.977453501344 to 67.5082747221282","NTPCM"
"961",92.184368737475,64.8860973976896,"62.1776072500468 to 67.7084938262845","NTPCM"
"962",92.3847695390782,65.0862188233719,"62.3777620663595 to 67.9087137159531","NTPCM"
"963",92.5851703406814,65.286327542179,"62.5779179433772 to 68.1089343860512","NTPCM"
"964",92.7855711422846,65.4864043262223,"62.7780748742537 to 68.3091558315395","NTPCM"
"965",92.9859719438878,65.6865496225973,"62.9782328522017 to 68.5159793273384","NTPCM"
"966",93.186372745491,65.8866486120947,"63.1783918704922 to 68.7096010287466","NTPCM"
"967",93.3867735470942,66.0867307357005,"63.3785519224538 to 68.9098247706018","NTPCM"
"968",93.5871743486974,66.2868317114594,"63.5787130014719 to 69.1100492681189","NTPCM"
"969",93.7875751503006,66.4869513929144,"63.7788751009881 to 69.3102745164709","NTPCM"
"970",93.9879759519038,66.6870342398809,"63.9790382145 to 69.5105005108715","NTPCM"
"971",94.188376753507,66.8870912225531,"64.1792023355601 to 69.710727246575","NTPCM"
"972",94.3887775551102,67.0871745503186,"64.3793674577756 to 69.9109547188759","NTPCM"
"973",94.5891783567134,67.2872538011946,"64.5795335748076 to 70.1111829231085","NTPCM"
"974",94.7895791583166,67.4872536247158,"64.7797006803704 to 70.3114118546465","NTPCM"
"975",94.9899799599198,67.6873456578257,"64.9798687682315 to 70.5116415089022","NTPCM"
"976",95.190380761523,67.8874668809774,"65.1800378322106 to 70.7118718813268","NTPCM"
"977",95.3907815631263,68.0875427128472,"65.3802078661789 to 70.9121029674092","NTPCM"
"978",95.5911823647295,68.287647548386,"65.580378864059 to 71.1123347626763","NTPCM"
"979",95.7915831663327,68.4877474201731,"65.7805508198242 to 71.3125672626922","NTPCM"
"980",95.9919839679359,68.6877956433848,"65.9807237274977 to 71.5128004630578","NTPCM"
"981",96.1923847695391,68.8878987862695,"66.1808975811527 to 71.7130343594109","NTPCM"
"982",96.3927855711423,69.0880086105902,"66.381072374911 to 71.9132689474249","NTPCM"
"983",96.5931863727455,69.2881795011201,"66.5812481029436 to 72.1135042228096","NTPCM"
"984",96.7935871743487,69.4882471579325,"66.781424759469 to 72.3137401813095","NTPCM"
"985",96.9939879759519,69.6883701575144,"66.9816023387538 to 72.5139768187049","NTPCM"
"986",97.1943887775551,69.888453323787,"67.1817808351113 to 72.7142141308103","NTPCM"
"987",97.3947895791583,70.0885388392036,"67.3819602429018 to 72.9144521134748","NTPCM"
"988",97.5951903807615,70.2886818688414,"67.5821405565314 to 73.1146907625811","NTPCM"
"989",97.7955911823647,70.4888056925038,"67.7823217704521 to 73.314930074046","NTPCM"
"990",97.9959919839679,70.6889136558014,"67.982503879161 to 73.5151700438193","NTPCM"
"991",98.1963927855711,70.8890680639895,"68.1826868772002 to 73.7154106678839","NTPCM"
"992",98.3967935871744,71.0891819619955,"68.3828707591558 to 73.9156519422551","NTPCM"
"993",98.5971943887776,71.2892947778736,"68.5830555196578 to 74.1158938629809","NTPCM"
"994",98.7975951903808,71.4893827248098,"68.7832411533798 to 74.3161364261407","NTPCM"
"995",98.997995991984,71.6894973180462,"68.9834276550382 to 74.516379627846","NTPCM"
"996",99.1983967935872,71.889634338667,"69.1836150193921 to 74.7166234642394","NTPCM"
"997",99.3987975951904,72.0897907597054,"69.3838032412424 to 74.9168679314948","NTPCM"
"998",99.5991983967936,72.2899571966447,"69.5839923154321 to 75.1171130258162","NTPCM"
"999",99.7995991983968,72.490125072863,"69.784182236845 to 75.3173587434386","NTPCM"
"1000",100,72.6902822772818,"69.9843730004064 to 75.5176050806268","NTPCM"
"1001",0,0,"0 to 0","WMCM"
"1002",0.200400801603206,0.0333398603236044,"0.0288685230586469 to 0.0378596746924594","WMCM"
"1003",0.400801603206413,0.0672142331234717,"0.0580391402771504 to 0.0760990434534552","WMCM"
"1004",0.601202404809619,0.101325231375117,"0.0875278256946194 to 0.114766207922249","WMCM"
"1005",0.801603206412826,0.135745987619713,"0.117545164981493 to 0.153908983763521","WMCM"
"1006",1.00200400801603,0.170458970433336,"0.147748687608162 to 0.193277409561051","WMCM"
"1007",1.20240480961924,0.205459442537179,"0.178616429032298 to 0.232984628254072","WMCM"
"1008",1.40280561122244,0.240759579729595,"0.209570690035875 to 0.273015261636874","WMCM"
"1009",1.60320641282565,0.276147833658287,"0.2409628795078 to 0.311517345322706","WMCM"
"1010",1.80360721442886,0.311888974790626,"0.272409707905478 to 0.352124085062464","WMCM"
"1011",2.00400801603206,0.34803997206148,"0.304214452257498 to 0.39281562326217","WMCM"
"1012",2.20440881763527,0.384464273936328,"0.336102899930113 to 0.433955596373716","WMCM"
"1013",2.40480961923848,0.421263414264436,"0.36814831269365 to 0.475702138580199","WMCM"
"1014",2.60521042084168,0.45835559744808,"0.399947567068337 to 0.516132069822686","WMCM"
"1015",2.80561122244489,0.495799947251498,"0.432163847413611 to 0.558059795961066","WMCM"
"1016",3.0060120240481,0.533585892379682,"0.465811233522384 to 0.599827130461069","WMCM"
"1017",3.2064128256513,0.571685457324117,"0.499782553614531 to 0.642770600966461","WMCM"
"1018",3.40681362725451,0.610095743987282,"0.534070426077022 to 0.686301059316961","WMCM"
"1019",3.60721442885772,0.648860232373546,"0.569560173819639 to 0.730388429544502","WMCM"
"1020",3.80761523046092,0.687962081202867,"0.603567592374545 to 0.774834524341133","WMCM"
"1021",4.00801603206413,0.727457611265618,"0.638794303267345 to 0.819632063960908","WMCM"
"1022",4.20841683366733,0.767213131594239,"0.674851967334437 to 0.864773983420257","WMCM"
"1023",4.40881763527054,0.807340114104701,"0.71064948953132 to 0.910124974505905","WMCM"
"1024",4.60921843687375,0.847802500855171,"0.746426690799075 to 0.955463166943785","WMCM"
"1025",4.80961923847695,0.88866489359899,"0.782555500769156 to 1.00108924421752","WMCM"
"1026",5.01002004008016,0.929844659525251,"0.818952872384414 to 1.04700199412506","WMCM"
"1027",5.21042084168337,0.971379210153997,"0.855787710409745 to 1.09320102874918","WMCM"
"1028",5.41082164328657,1.01329520730937,"0.892307481790833 to 1.13912034674454","WMCM"
"1029",5.61122244488978,1.05556102675278,"0.929007019103954 to 1.18715010792292","WMCM"
"1030",5.81162324649299,1.09818859851946,"0.966226025982067 to 1.23414992691423","WMCM"
"1031",6.01202404809619,1.14112928246891,"1.00369814127148 to 1.2814153619181","WMCM"
"1032",6.2124248496994,1.18444388141506,"1.04381337883035 to 1.32936047138953","WMCM"
"1033",6.41282565130261,1.22809522998466,"1.08450150464522 to 1.38164596038251","WMCM"
"1034",6.61322645290581,1.27214446955432,"1.12306254345622 to 1.42975724742356","WMCM"
"1035",6.81362725450902,1.31652927136969,"1.16190937124069 to 1.47974917961594","WMCM"
"1036",7.01402805611222,1.36126263640621,"1.20104108141565 to 1.53014816114716","WMCM"
"1037",7.21442885771543,1.4063350748426,"1.24300156901532 to 1.58008866089131","WMCM"
"1038",7.41482965931864,1.4517443458865,"1.28578105075086 to 1.63009639257633","WMCM"
"1039",7.61523046092184,1.49750943410025,"1.32760564409337 to 1.68148834943416","WMCM"
"1040",7.81563126252505,1.54362937584916,"1.36808188585416 to 1.73329293004779","WMCM"
"1041",8.01603206412826,1.59014114129951,"1.41038881161116 to 1.78621478030636","WMCM"
"1042",8.21643286573146,1.63696504587462,"1.45276330324385 to 1.83977058967347","WMCM"
"1043",8.41683366733467,1.68418246399547,"1.4950977837073 to 1.89208682343947","WMCM"
"1044",8.61723446893788,1.73179513829348,"1.53705834471718 to 1.94467463493902","WMCM"
"1045",8.81763527054108,1.77974491101477,"1.57932727270315 to 1.99775631133068","WMCM"
"1046",9.01803607214429,1.82808291067145,"1.62190377782564 to 2.05079861461285","WMCM"
"1047",9.21843687374749,1.87678142590431,"1.6647869901072 to 2.10736594657917","WMCM"
"1048",9.4188376753507,1.92584005838665,"1.70801970549147 to 2.16241086541485","WMCM"
"1049",9.61923847695391,1.97523536007552,"1.75398050326533 to 2.21783328373478","WMCM"
"1050",9.81963927855711,2.02506216885176,"1.79810537345667 to 2.27364634347425","WMCM"
"1051",10.0200400801603,2.07520427781587,"1.84482390199878 to 2.32983740108381","WMCM"
"1052",10.2204408817635,2.1257866520239,"1.89162215724503 to 2.38640826846652","WMCM"
"1053",10.4208416833667,2.17668940995973,"1.93882466157655 to 2.4454095652848","WMCM"
"1054",10.6212424849699,2.22802707818786,"1.98642810840747 to 2.5031386260502","WMCM"
"1055",10.8216432865731,2.27970390555845,"2.03442915017147 to 2.56066457880821","WMCM"
"1056",11.0220440881764,2.33175922619324,"2.08011404239713 to 2.61898320847978","WMCM"
"1057",11.2224448897796,2.38427766548271,"2.12863847547741 to 2.67777039820008","WMCM"
"1058",11.4228456913828,2.43711338276097,"2.17598501554402 to 2.73702446066971","WMCM"
"1059",11.623246492986,2.49035723486052,"2.22317933653737 to 2.79505648203947","WMCM"
"1060",11.8236472945892,2.5440451972482,"2.27134493128855 to 2.85624182286016","WMCM"
"1061",12.0240480961924,2.5980453051622,"2.32069425925445 to 2.9179782836859","WMCM"
"1062",12.2244488977956,2.65252302251462,"2.37015788185749 to 2.97843579100236","WMCM"
"1063",12.4248496993988,2.70737279483135,"2.41635009895994 to 3.04022866133034","WMCM"
"1064",12.625250501002,2.76260837563918,"2.46907582009142 to 3.10160392652389","WMCM"
"1065",12.8256513026052,2.81816903498721,"2.52169607138511 to 3.16340545124168","WMCM"
"1066",13.0260521042084,2.87427307639527,"2.5717844093558 to 3.22558949988465","WMCM"
"1067",13.2264529058116,2.93069143120326,"2.62338923011229 to 3.28899658657024","WMCM"
"1068",13.4268537074148,2.98749297472394,"2.67370046442033 to 3.35294884476282","WMCM"
"1069",13.627254509018,3.04471139983186,"2.72464464764747 to 3.41733623892381","WMCM"
"1070",13.8276553106212,3.10231698512606,"2.77593815174105 to 3.48106156532367","WMCM"
"1071",14.0280561122244,3.16038363118061,"2.82926432953148 to 3.54628279086386","WMCM"
"1072",14.2284569138277,3.2187863414511,"2.88226398220832 to 3.61147465093258","WMCM"
"1073",14.4288577154309,3.27762698009447,"2.93548713964419 to 3.67639727493147","WMCM"
"1074",14.6292585170341,3.33681023114798,"2.98893058844731 to 3.74163697748578","WMCM"
"1075",14.8296593186373,3.39643395818404,"3.04259118399626 to 3.80714794055995","WMCM"
"1076",15.0300601202405,3.45645878365425,"3.09646584847847 to 3.87311922508032","WMCM"
"1077",15.2304609218437,3.51685738724924,"3.15055156899867 to 3.93679859281237","WMCM"
"1078",15.4308617234469,3.57762932891408,"3.20512901159452 to 4.0045479058914","WMCM"
"1079",15.6312625250501,3.63886439605972,"3.25996036059188 to 4.0725525332728","WMCM"
"1080",15.8316633266533,3.70049392316983,"3.31500103988295 to 4.14080752718459","WMCM"
"1081",16.0320641282565,3.76253484729692,"3.37024820187428 to 4.20936592912587","WMCM"
"1082",16.2324649298597,3.8249113977107,"3.42572179551946 to 4.27804048095291","WMCM"
"1083",16.4328657314629,3.88772633060499,"3.48337903796614 to 4.34702083358662","WMCM"
"1084",16.6332665330661,3.95090190847328,"3.53966989043521 to 4.41623937320988","WMCM"
"1085",16.8336673346693,4.01451889108162,"3.5979446500911 to 4.48569288427423","WMCM"
"1086",17.0340681362725,4.07847372571783,"3.65475171588378 to 4.55537821484876","WMCM"
"1087",17.2344689378758,4.14298307162225,"3.71287398844229 to 4.63133360998945","WMCM"
"1088",17.434869739479,4.20777521512166,"3.77139527504766 to 4.70270893585703","WMCM"
"1089",17.6352705410822,4.27299308001952,"3.83031326244118 to 4.77316781267001","WMCM"
"1090",17.8356713426854,4.33866043923951,"3.88962376153831 to 4.84801677836226","WMCM"
"1091",18.0360721442886,4.40479634169253,"3.94932405052877 to 4.9201679956835","WMCM"
"1092",18.2364729458918,4.47125079117594,"4.0095115538682 to 4.99269594926861","WMCM"
"1093",18.436873747495,4.53819746289721,"4.07001008744595 to 5.06573429598352","WMCM"
"1094",18.6372745490982,4.6054824089342,"4.13088618824098 to 5.14227351346877","WMCM"
"1095",18.8376753507014,4.67320423994012,"4.19443725970062 to 5.21908160017627","WMCM"
"1096",19.0380761523046,4.74141379407678,"4.25493813497846 to 5.29612351383276","WMCM"
"1097",19.2384769539078,4.81000366403643,"4.31563277120217 to 5.37231491767572","WMCM"
"1098",19.438877755511,4.8789720921815,"4.37663236962868 to 5.44831324441272","WMCM"
"1099",19.6392785571142,4.94834833534414,"4.44099242665115 to 5.5246674770014","WMCM"
"1100",19.8396793587174,5.01813590444454,"4.5039241439012 to 5.60142782993112","WMCM"
"1101",20.0400801603206,5.08834388447839,"4.56714613570626 to 5.67859088442403","WMCM"
"1102",20.2404809619238,5.15890343538834,"4.63143652580587 to 5.7561532310061","WMCM"
"1103",20.4408817635271,5.2299220762769,"4.69564710176242 to 5.83415484454179","WMCM"
"1104",20.6412825651303,5.30134469507349,"4.76231111628046 to 5.91571391882926","WMCM"
"1105",20.8416833667335,5.37312777637179,"4.82816956679844 to 5.99235658565079","WMCM"
"1106",21.0420841683367,5.44529380886799,"4.89446317863142 to 6.06915088818331","WMCM"
"1107",21.2424849699399,5.51791310578763,"4.95968305423849 to 6.15031872034358","WMCM"
"1108",21.4428857715431,5.59098208726579,"5.02539360863518 to 6.2303783529868","WMCM"
"1109",21.6432865731463,5.6644039705393,"5.09208088794705 to 6.30902920907133","WMCM"
"1110",21.8436873747495,5.73818680515504,"5.15736548224101 to 6.3897339177586","WMCM"
"1111",22.0440881763527,5.81233416355284,"5.22432992990991 to 6.47087172672312","WMCM"
"1112",22.2444889779559,5.88698011819774,"5.29496497549142 to 6.55243875967376","WMCM"
"1113",22.4448897795591,5.96207622251626,"5.36158646110242 to 6.63586865012957","WMCM"
"1114",22.6452905811623,6.03748549287251,"5.43027666479315 to 6.71802809170465","WMCM"
"1115",22.8456913827655,6.11330885884002,"5.49939235250482 to 6.80078101205193","WMCM"
"1116",23.0460921843687,6.18956632516588,"5.56889349298733 to 6.8871531934233","WMCM"
"1117",23.2464929859719,6.26631671937143,"5.63890911352256 to 6.97375376578655","WMCM"
"1118",23.4468937875751,6.34334430686338,"5.7093341779926 to 7.06049155369482","WMCM"
"1119",23.6472945891784,6.42073349396787,"5.78015605810447 to 7.14757791524152","WMCM"
"1120",23.8476953907816,6.4986168214154,"5.85144525174622 to 7.23010350031862","WMCM"
"1121",24.0480961923848,6.57690137253826,"5.92317912771957 to 7.31692153695164","WMCM"
"1122",24.248496993988,6.65552873006157,"5.99526668555887 to 7.40416161096419","WMCM"
"1123",24.4488977955912,6.73467334041992,"6.06775242544496 to 7.4918194990836","WMCM"
"1124",24.6492985971944,6.81414663505028,"6.13892318613458 to 7.57989101755763","WMCM"
"1125",24.8496993987976,6.89410792206527,"6.21202146016991 to 7.66837202252118","WMCM"
"1126",25.0501002004008,6.97437333786486,"6.28543987999681 to 7.75725841030288","WMCM"
"1127",25.250501002004,7.05515590049457,"6.35819625761694 to 7.84654611767551","WMCM"
"1128",25.4509018036072,7.13629683495944,"6.43026697492101 to 7.93176755119713","WMCM"
"1129",25.6513026052104,7.21787538101979,"6.50297774303937 to 8.02329595576927","WMCM"
"1130",25.8517034068136,7.29973301776547,"6.57773817799567 to 8.11503312433663","WMCM"
"1131",26.0521042084168,7.3821112588102,"6.65162890376819 to 8.20697666108928","WMCM"
"1132",26.25250501002,7.46483110768266,"6.72590308609823 to 8.29912421053968","WMCM"
"1133",26.4529058116232,7.54796742170157,"6.80058877504321 to 8.39155712875932","WMCM"
"1134",26.6533066132265,7.6315323220551,"6.87282479809686 to 8.48332219515332","WMCM"
"1135",26.8537074148297,7.7154762134406,"6.94856960774032 to 8.57481566215265","WMCM"
"1136",27.0541082164329,7.79979895840258,"7.02541599561427 to 8.66650432093012","WMCM"
"1137",27.2545090180361,7.88452748366949,"7.10244785620228 to 8.75838608037479","WMCM"
"1138",27.4549098196393,7.9696197342899,"7.18000956619338 to 8.8458303291939","WMCM"
"1139",27.6553106212425,8.05513479707153,"7.26478858458296 to 8.93808137395281","WMCM"
"1140",27.8557114228457,8.1410316412756,"7.34973213945861 to 9.03516954088716","WMCM"
"1141",28.0561122244489,8.22732455162908,"7.43088653091232 to 9.12780343955817","WMCM"
"1142",28.2565130260521,8.31402275447239,"7.50942064066435 to 9.22062046328181","WMCM"
"1143",28.4569138276553,8.40107920359891,"7.58812417663413 to 9.31361870836975","WMCM"
"1144",28.6573146292585,8.48859673877571,"7.66704627105244 to 9.40695142861468","WMCM"
"1145",28.8577154308617,8.57644485770858,"7.75086754417814 to 9.50035344943306","WMCM"
"1146",29.0581162324649,8.6646611904436,"7.83162148456662 to 9.59633066667766","WMCM"
"1147",29.2585170340681,8.75325922437008,"7.91275435494572 to 9.69350402238762","WMCM"
"1148",29.4589178356713,8.84224189723403,"7.9942468159381 to 9.79095583087939","WMCM"
"1149",29.6593186372745,8.9316673285037,"8.07733323852664 to 9.88875879340845","WMCM"
"1150",29.8597194388778,9.02147643861652,"8.15858402002289 to 9.98849216252745","WMCM"
"1151",30.060120240481,9.11155191506281,"8.24143148721331 to 10.0872325345877","WMCM"
"1152",30.2605210420842,9.20210708679829,"8.32466928945796 to 10.1863307460895","WMCM"
"1153",30.4609218436874,9.29304569475252,"8.40829389897598 to 10.2844363671957","WMCM"
"1154",30.6613226452906,9.38434769834595,"8.49230181961881 to 10.3843851733832","WMCM"
"1155",30.8617234468938,9.47604960934041,"8.57662996302627 to 10.4846993623072","WMCM"
"1156",31.062124248497,9.56813740228487,"8.66094775775922 to 10.5853753412441","WMCM"
"1157",31.2625250501002,9.66064121827783,"8.74576044006237 to 10.6895409658134","WMCM"
"1158",31.4629258517034,9.75343750046023,"8.83059929035889 to 10.7877599641684","WMCM"
"1159",31.6633266533066,9.84668815054162,"8.91568313462639 to 10.8895032369883","WMCM"
"1160",31.8637274549098,9.94037127539968,"9.00129942183105 to 10.9916183248488","WMCM"
"1161",32.064128256513,10.0343826419003,"9.08727230289378 to 11.0947229243744","WMCM"
"1162",32.2645290581162,10.1287073985294,"9.17359863900274 to 11.1991232676356","WMCM"
"1163",32.4649298597194,10.2234487518676,"9.26027532033956 to 11.3038331980883","WMCM"
"1164",32.6653306613226,10.3185497075371,"9.34947318985871 to 11.4062798674236","WMCM"
"1165",32.8657314629259,10.4139540846319,"9.43428317787984 to 11.5090145576502","WMCM"
"1166",33.0661322645291,10.5098669763754,"9.51924732327412 to 11.6117760021665","WMCM"
"1167",33.2665330661323,10.6061013248824,"9.61042431402034 to 11.7153660436592","WMCM"
"1168",33.4669338677355,10.7027400065131,"9.6980714248939 to 11.8191610696333","WMCM"
"1169",33.6673346693387,10.799708056523,"9.78695177591459 to 11.9233159980641","WMCM"
"1170",33.8677354709419,10.8969639430458,"9.87617246481646 to 12.0277988784976","WMCM"
"1171",34.0681362725451,10.9946825357462,"9.96420069511137 to 12.1326630675128","WMCM"
"1172",34.2685370741483,11.0927129576207,"10.0526222166191 to 12.2379005406848","WMCM"
"1173",34.4689378757515,11.191156147822,"10.1392480477506 to 12.3434580762913","WMCM"
"1174",34.6693386773547,11.2899348620906,"10.2281913276125 to 12.4484948490001","WMCM"
"1175",34.8697394789579,11.3890210596678,"10.3174916472161 to 12.5554891297807","WMCM"
"1176",35.0701402805611,11.4885019548515,"10.4071899376977 to 12.6618351646173","WMCM"
"1177",35.2705410821643,11.588264376239,"10.4990449987899 to 12.7687109351603","WMCM"
"1178",35.4709418837675,11.688440581933,"10.590242187058 to 12.8710953196174","WMCM"
"1179",35.6713426853707,11.7889105241622,"10.6796736406086 to 12.979980464641","WMCM"
"1180",35.8717434869739,11.8898199237334,"10.7735810246322 to 13.089027338998","WMCM"
"1181",36.0721442885772,11.9910675599628,"10.8680224357127 to 13.1982344439183","WMCM"
"1182",36.2725450901804,12.0926078151739,"10.9628343705566 to 13.307600300567","WMCM"
"1183",36.4729458917836,12.1945466109477,"11.0580132223046 to 13.4184940740907","WMCM"
"1184",36.6733466933868,12.2967272278956,"11.1536578181777 to 13.5296592133945","WMCM"
"1185",36.87374749499,12.3993681225368,"11.2496680943886 to 13.641029780742","WMCM"
"1186",37.0741482965932,12.5022670658389,"11.3446561697261 to 13.7525481927061","WMCM"
"1187",37.2745490981964,12.6055427233514,"11.4397342620659 to 13.8642130797989","WMCM"
"1188",37.4749498997996,12.7091093393738,"11.5349876081828 to 13.9760230908534","WMCM"
"1189",37.6753507014028,12.8130965992803,"11.6304067751743 to 14.0879768927012","WMCM"
"1190",37.875751503006,12.9173346711592,"11.7276004525009 to 14.2065567754382","WMCM"
"1191",38.0761523046092,13.0219722798925,"11.8264828088642 to 14.3204621104965","WMCM"
"1192",38.2765531062124,13.1270400401097,"11.9219316492792 to 14.4355732541065","WMCM"
"1193",38.4769539078156,13.2323839961548,"12.022819850152 to 14.5502887115969","WMCM"
"1194",38.6773547094188,13.3380688645493,"12.1233604323114 to 14.6637920911236","WMCM"
"1195",38.877755511022,13.443980322043,"12.2198309506282 to 14.7791558278572","WMCM"
"1196",39.0781563126253,13.5502349039189,"12.3164306975263 to 14.8931013813702","WMCM"
"1197",39.2785571142285,13.6568981447079,"12.4139888083256 to 15.0065353194504","WMCM"
"1198",39.4789579158317,13.7638577814253,"12.5136905571373 to 15.1198396659562","WMCM"
"1199",39.6793587174349,13.8710895918327,"12.6136612679451 to 15.2333961583549","WMCM"
"1200",39.8797595190381,13.978756638765,"12.7137079355608 to 15.3471978808169","WMCM"
"1201",40.0801603206413,14.0867568534535,"12.8138891810118 to 15.4613088869961","WMCM"
"1202",40.2805611222445,14.1950471238768,"12.914065169276 to 15.5771619222251","WMCM"
"1203",40.4809619238477,14.3036167503862,"13.0091908974188 to 15.6920057982959","WMCM"
"1204",40.6813627254509,14.4125856474881,"13.1095931357777 to 15.8071282299852","WMCM"
"1205",40.8817635270541,14.5218606083567,"13.210310940293 to 15.9225266840975","WMCM"
"1206",41.0821643286573,14.6314604370049,"13.3113414289107 to 16.0394861618952","WMCM"
"1207",41.2825651302605,14.7414366420565,"13.4175760579057 to 16.156935890307","WMCM"
"1208",41.4829659318637,14.8516627760169,"13.5186772012935 to 16.27452445495","WMCM"
"1209",41.6833667334669,14.9621522183231,"13.6199087707421 to 16.3922506801551","WMCM"
"1210",41.8837675350701,15.0730624459817,"13.721393765177 to 16.5101137399106","WMCM"
"1211",42.0841683366734,15.1841769409552,"13.8228606418339 to 16.6347152345109","WMCM"
"1212",42.2845691382766,15.2956028166834,"13.9244503523947 to 16.7556901277141","WMCM"
"1213",42.4849699398798,15.407388710782,"14.0261619044511 to 16.8769775340406","WMCM"
"1214",42.685370741483,15.5194510242023,"14.1280509787364 to 16.9969592099311","WMCM"
"1215",42.8857715430862,15.631819096891,"14.2300813339365 to 17.1167206004713","WMCM"
"1216",43.0861723446894,15.7444898805436,"14.3383759944526 to 17.2366687267374","WMCM"
"1217",43.2865731462926,15.8574698037079,"14.4427045397421 to 17.3568937497854","WMCM"
"1218",43.4869739478958,15.9707078098718,"14.5473142001745 to 17.4774246814778","WMCM"
"1219",43.687374749499,16.0843010473032,"14.6522025012459 to 17.598191628471","WMCM"
"1220",43.8877755511022,16.1981807443252,"14.7574164098942 to 17.7192281950935","WMCM"
"1221",44.0881763527054,16.3122838951561,"14.8628612782239 to 17.8405319154076","WMCM"
"1222",44.2885771543086,16.4266835655554,"14.9685778827504 to 17.9621003538746","WMCM"
"1223",44.4889779559118,16.5414442294897,"15.0745638586426 to 18.0839311048966","WMCM"
"1224",44.689378757515,16.6565417058435,"15.1829257138143 to 18.2048774114426","WMCM"
"1225",44.8897795591182,16.7718682199605,"15.2897107373187 to 18.3270951036467","WMCM"
"1226",45.0901803607214,16.8875186566829,"15.3967704304874 to 18.4497394494062","WMCM"
"1227",45.2905811623246,17.0034557903927,"15.5034946337782 to 18.5735249662686","WMCM"
"1228",45.4909819639279,17.1195593859804,"15.6115176127075 to 18.6965643132389","WMCM"
"1229",45.6913827655311,17.2360616925423,"15.7187121065805 to 18.8198685657825","WMCM"
"1230",45.8917835671343,17.3527207884956,"15.8268000706161 to 18.9434353319539","WMCM"
"1231",46.0921843687375,17.4697143135059,"15.9358818407649 to 19.0672622490567","WMCM"
"1232",46.2925851703407,17.5869659542213,"16.0462810199717 to 19.1857744288342","WMCM"
"1233",46.4929859719439,17.7045739885939,"16.1569947923834 to 19.3113044626381","WMCM"
"1234",46.6933867735471,17.8224405061184,"16.2680202458482 to 19.4369487284877","WMCM"
"1235",46.8937875751503,17.9406232328029,"16.3793545031769 to 19.5627063449061","WMCM"
"1236",47.0941883767535,18.0590087890629,"16.4901688026745 to 19.6885431040344","WMCM"
"1237",47.2945891783567,18.177679301684,"16.6003643782642 to 19.8144620425154","WMCM"
"1238",47.4949899799599,18.2966230906615,"16.7109574250797 to 19.9404955520112","WMCM"
"1239",47.6953907815631,18.4158512229419,"16.8218344462248 to 20.0666312099425","WMCM"
"1240",47.8957915831663,18.5352627597368,"16.9262920431929 to 20.1928797643614","WMCM"
"1241",48.0961923847695,18.6550129501821,"17.0368195113863 to 20.3192365315599","WMCM"
"1242",48.2965931863727,18.7749830736846,"17.1474616117482 to 20.445700697066","WMCM"
"1243",48.496993987976,18.8952571778136,"17.2582174872822 to 20.5722714552888","WMCM"
"1244",48.6973947895792,19.0158720501963,"17.3695324214464 to 20.6989480093915","WMCM"
"1245",48.8977955911824,19.1366917378438,"17.4817430228696 to 20.8257295711656","WMCM"
"1246",49.0981963927856,19.2578537126043,"17.5942102254183 to 20.9526153609092","WMCM"
"1247",49.2985971943888,19.3791532559622,"17.7069318045893 to 21.0796046073055","WMCM"
"1248",49.498997995992,19.5008169990557,"17.8199055622161 to 21.2066965473048","WMCM"
"1249",49.6993987975952,19.6226974171015,"17.9331293260845 to 21.3338904260079","WMCM"
"1250",49.8997995991984,19.7449021950714,"18.0466009495564 to 21.4615489239782","WMCM"
"1251",50.1002004008016,19.8673011280539,"18.1603183111988 to 21.5916632284288","WMCM"
"1252",50.3006012024048,19.9899457039297,"18.2743734599544 to 21.7227831366459","WMCM"
"1253",50.501002004008,20.1129049101528,"18.3882262977338 to 21.8525458852595","WMCM"
"1254",50.7014028056112,20.236065824163,"18.5033181648228 to 21.9845764031233","WMCM"
